MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,FL_NUM,ORIGIN,DEST,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE
1,12,4,NK,894,SJU,MCO,-9,10,2045,2216,10,-25,0,0,151,1189
1,11,3,NK,718,DFW,LGA,-1,21,919,1319,6,11,0,0,180,1389
1,18,3,NK,936,RSW,ACY,-15,10,1008,1216,7,-7,0,0,128,982
1,12,4,NK,201,FLL,STT,-5,9,1258,1606,6,-15,0,0,128,1107
1,17,2,NK,667,BWI,DFW,-6,13,1007,1212,9,-7,0,0,185,1217
1,30,1,NK,316,DTW,LGA,-2,38,636,748,6,13,0,0,72,502
1,16,1,NK,844,FLL,DTW,-2,18,806,1047,16,17,0,0,161,1127
1,27,5,NK,612,LAS,MSP,-8,11,43,530,5,-4,0,0,167,1299
1,28,6,NK,815,ORD,MSY,-13,13,759,957,7,-18,0,0,118,837
1,14,6,NK,763,MSP,LAS,-9,13,1948,2051,5,-14,0,0,183,1299
1,26,4,NK,478,FLL,ORD,-9,11,901,1038,29,-5,0,0,157,1182
1,23,1,NK,785,MCI,LAX,21,10,1931,2101,8,39,0,0,210,1363
1,2,1,NK,202,DFW,BWI,43,10,1413,1736,5,33,0,0,143,1217
1,13,5,NK,215,PHL,DFW,-8,14,1136,1349,14,-13,0,0,193,1303
1,16,1,NK,260,LAS,PDX,-1,10,1305,1458,4,-14,0,0,113,763
1,11,3,NK,409,ORD,FLL,-2,11,524,857,23,6,0,0,153,1182
1,15,7,NK,201,FLL,STT,-12,10,1252,1601,4,-22,0,0,129,1107
1,13,5,NK,163,DFW,ATL,-5,12,657,933,12,-8,0,0,96,731
1,26,4,NK,913,MCI,LAS,6,10,636,718,6,6,0,0,162,1139
1,29,7,NK,368,ORD,BWI,-7,35,843,1107,6,7,0,0,84,622
1,16,1,NK,425,LAX,DEN,45,32,1043,1351,18,84,0,0,128,862
1,16,1,NK,214,LAS,DFW,-10,14,103,507,22,6,0,0,124,1055
1,3,2,NK,363,ATL,IAH,-7,10,703,752,6,-14,0,0,109,689
1,28,6,NK,306,MCO,PBG,-3,12,1511,1732,6,-19,0,0,141,1199
1,20,5,NK,705,LGA,FLL,-12,11,629,859,7,-26,0,0,150,1076
1,31,2,NK,268,FLL,ACY,91,13,2224,26,6,89,0,0,122,977
1,30,1,NK,368,ORD,BWI,-8,10,817,1042,7,-17,0,0,85,622
1,1,7,NK,605,DTW,RSW,8,11,654,919,6,-4,0,0,145,1084
1,3,2,NK,386,MCO,CAK,-4,19,2055,2258,5,2,0,0,123,861
1,29,7,NK,348,TPA,ACY,-4,11,1431,1610,5,-24,0,0,99,913
1,14,6,NK,316,DTW,LGA,-4,13,609,713,7,-21,0,0,64,502
1,2,1,NK,719,DEN,LAS,104,11,2022,2106,5,113,0,0,104,628
1,22,7,NK,198,FLL,MCO,-4,14,824,903,6,-4,0,0,39,177
1,15,7,NK,955,MSY,LAX,-11,15,1814,2006,9,-16,0,0,232,1670
1,22,7,NK,878,MCO,LBE,123,14,2216,2350,6,101,0,0,94,823
1,25,3,NK,469,FLL,DFW,-8,22,759,942,12,-5,0,0,163,1119
1,23,1,NK,762,ATL,ORD,-2,23,1421,1454,8,-1,0,0,93,606
1,23,1,NK,251,ATL,MCO,-8,8,2050,2141,7,-30,0,0,51,404
1,20,5,NK,111,DTW,LAS,-5,16,611,708,6,-13,0,0,237,1749
1,20,5,NK,678,RSW,DTW,-11,10,1639,1907,7,-16,0,0,148,1084
1,28,6,NK,565,ATL,MCO,-6,14,1253,1357,7,-8,0,0,64,404
1,4,3,NK,469,FLL,DFW,-4,11,752,939,10,-10,0,0,167,1119
1,26,4,NK,425,ORD,FLL,2,12,1829,2158,8,-11,0,0,149,1182
1,26,4,NK,188,LAS,DTW,-12,10,810,1442,11,-14,0,0,212,1749
1,9,1,NK,650,TPA,DTW,-10,12,702,937,8,11,0,0,155,983
1,18,3,NK,570,FLL,TPA,-7,9,821,857,7,-14,0,0,36,197
1,26,4,NK,240,FLL,BWI,2,13,2050,2250,6,-4,0,0,120,925
1,2,1,NK,478,ORD,DEN,-5,29,1239,1359,8,8,0,0,140,888
1,22,7,NK,224,ORD,LGA,-13,11,543,825,15,-20,0,0,102,733
1,10,2,NK,414,FLL,BWI,6,14,1622,1819,5,-5,0,0,117,925
1,23,1,NK,425,LAX,DEN,34,17,1017,1252,7,14,0,0,95,862
1,4,3,NK,636,TPA,DTW,-12,9,1722,1942,6,-13,0,0,140,983
1,29,7,NK,292,SEA,LAS,-13,10,1434,1631,7,-21,0,0,117,867
1,2,1,NK,711,DTW,LAS,65,24,2111,2235,6,92,0,0,264,1749
1,16,1,NK,541,ATL,TPA,-6,14,1400,1500,7,-11,0,0,60,406
1,12,4,NK,342,PHX,MSP,-2,16,1521,1844,6,-20,0,0,143,1276
1,7,6,NK,292,SEA,LAS,5,11,1453,1651,6,-2,0,0,118,867
1,11,3,NK,256,RSW,BOS,-7,12,1047,1332,9,-2,0,0,165,1249
1,1,7,NK,195,MCO,FLL,-11,11,2010,2044,8,-22,0,0,34,177
1,24,2,NK,631,DTW,TPA,-9,13,1725,1931,8,-23,0,0,126,983
1,28,6,NK,345,MSP,PHX,-3,31,1027,1202,8,-18,0,0,155,1276
1,7,6,NK,720,DEN,DFW,-2,10,2055,2312,7,-20,0,0,77,641
1,16,1,NK,719,LAS,LAX,-5,27,2030,2111,22,7,0,0,41,236
1,5,4,NK,958,RSW,BOS,-6,11,2104,2339,9,-11,0,0,155,1249
1,18,3,NK,504,LAX,MSY,-6,16,1150,1700,3,-15,0,0,190,1670
1,26,4,NK,230,FLL,ATL,180,10,40,204,6,172,0,0,84,581
1,14,6,NK,640,LAS,BOS,-8,13,2205,528,8,-16,0,0,263,2381
1,24,2,NK,259,ACY,FLL,-9,11,702,908,6,-32,0,0,126,977
1,27,5,NK,259,ACY,FLL,-7,9,702,925,6,-15,0,0,143,977
1,30,1,NK,1028,BWI,BOS,-12,8,716,812,5,-35,0,0,56,369
1,17,2,NK,853,ORD,DEN,-24,15,2156,2251,15,-42,0,0,115,888
1,31,2,NK,202,BWI,BOS,137,16,2026,2122,9,123,0,0,56,369
1,13,5,NK,216,LAX,IAH,-8,15,854,1343,9,-8,0,0,169,1379
1,16,1,NK,448,ACY,TPA,65,10,2009,2215,8,53,0,0,126,913
1,12,4,NK,557,BWI,ATL,-4,10,1116,1246,6,-18,0,0,90,577
1,8,7,NK,657,MSY,IAH,13,12,931,1028,11,15,0,0,57,305
1,15,7,NK,251,ATL,MCO,-9,9,2050,2151,5,-22,0,0,61,404
1,29,7,NK,311,ACY,MCO,-4,11,607,833,12,9,0,0,146,852
1,12,4,NK,506,OAK,LAX,118,16,1729,1828,7,125,0,0,59,337
1,23,1,NK,606,RSW,DTW,-7,12,705,923,20,-5,0,0,138,1084
1,27,5,NK,404,FLL,ATL,-2,11,904,1035,8,-7,0,0,91,581
1,11,3,NK,643,DTW,TPA,-3,11,808,1017,6,-18,0,0,129,983
1,20,5,NK,517,CAK,FLL,-10,9,1044,1259,8,-27,0,0,135,1026
1,27,5,NK,939,IAH,DEN,-1,16,1023,1132,10,1,0,0,129,862
1,7,6,NK,1069,LAS,SEA,78,13,2252,55,7,63,0,0,123,867
1,21,6,NK,972,PHX,DFW,-10,11,206,447,9,-16,0,0,101,868
1,9,1,NK,541,ATL,TPA,-2,19,1409,1512,10,4,0,0,63,406
1,17,2,NK,193,LAS,SEA,31,13,1152,1357,11,16,0,0,125,867
1,2,1,NK,524,FLL,EWR,-3,12,1140,1409,7,1,0,0,149,1065
1,7,6,NK,607,LAS,OAK,11,17,923,1035,4,17,0,0,72,407
1,14,6,NK,475,LGA,DTW,-9,15,958,1130,6,-16,0,0,92,502
1,1,7,NK,185,CLE,LAX,44,12,1754,1936,9,40,0,0,282,2052
1,10,2,NK,178,TPA,CLE,28,18,1644,1851,10,40,0,0,127,927
1,31,2,NK,475,LGA,DTW,-4,15,1003,1130,12,-10,0,0,87,502
1,14,6,NK,600,FLL,ATL,-3,13,1717,1837,12,-15,0,0,80,581
1,5,4,NK,713,MCO,IAH,0,15,1348,1500,8,-7,0,0,132,854
1,12,4,NK,801,MCO,SJU,15,16,1331,1652,4,15,0,0,141,1189
1,20,5,NK,523,EWR,FLL,-13,10,1222,1445,9,-33,0,0,143,1065
1,8,7,NK,877,PHL,ATL,268,16,1144,1318,6,239,0,0,94,666
1,22,7,NK,939,DEN,PHX,-10,1,1222,1406,8,-8,0,0,104,602
1,10,2,NK,706,DTW,LAX,18,16,2054,2251,18,46,0,0,297,1979
1,31,2,NK,972,DFW,FLL,-2,12,610,931,7,0,0,0,141,1119
1,17,2,NK,260,LAS,PDX,-4,17,1309,1506,5,-5,0,0,117,763
1,16,1,NK,452,ATL,MSP,-14,13,1408,1518,4,-20,0,0,130,907
1,11,3,NK,419,CLE,FLL,-4,9,1206,1430,6,-26,0,0,144,1062
1,14,6,NK,834,TPA,BWI,6,10,1014,1206,4,3,0,0,112,842
1,14,6,NK,711,LAS,OAK,131,12,22,123,5,122,0,0,61,407
1,16,1,NK,636,TPA,DTW,-2,10,1733,1942,22,3,0,0,129,983
1,17,2,NK,432,MCO,BOS,-7,11,1207,1429,6,-18,0,0,142,1121
1,21,6,NK,902,DFW,MCO,-8,12,744,1049,6,-18,0,0,125,985
1,6,5,NK,410,FLL,BWI,2,24,726,924,11,10,0,0,118,925
1,24,2,NK,565,ATL,MCO,-9,12,1248,1349,13,-10,0,0,61,404
1,12,4,NK,159,EWR,MCO,18,18,1856,2107,14,17,0,0,131,937
1,15,7,NK,614,MSP,ORD,-4,14,1637,1728,13,-17,0,0,51,334
1,8,7,NK,220,RSW,ORD,-6,8,1204,1349,7,-10,0,0,165,1120
1,1,7,NK,252,MCO,ATL,-1,40,739,922,8,52,0,0,103,404
1,16,1,NK,522,FLL,EWR,26,11,655,921,11,32,0,0,146,1065
1,30,1,NK,562,LAX,LAS,-5,11,606,656,5,-4,0,0,50,236
1,8,7,NK,111,DTW,LAS,-3,10,703,842,6,25,0,0,279,1749
1,30,1,NK,141,BWI,LAX,-3,11,923,1138,5,-17,0,0,315,2329
1,17,2,NK,198,FLL,MCO,-3,12,823,857,11,-5,0,0,34,177
1,8,7,NK,303,ACY,MCO,5,9,1749,1950,12,-6,0,0,121,852
1,9,1,NK,169,MSP,LAS,-9,35,741,904,6,28,0,0,203,1299
1,26,4,NK,368,BWI,RSW,-14,8,1150,1419,5,-6,0,0,149,919
1,23,1,NK,541,ATL,TPA,2,12,1406,1505,8,-5,0,0,59,406
1,7,6,NK,193,IAH,LAS,-1,20,921,1017,5,4,0,0,176,1222
1,9,1,NK,817,DFW,LAS,-6,18,1812,1856,4,4,0,0,164,1055
1,16,1,NK,569,DTW,ATL,-3,9,2111,2246,10,-14,0,0,95,594
1,26,4,NK,132,LAX,LAS,29,10,2039,2121,7,25,0,0,42,236
1,22,7,NK,680,IAH,MSY,39,15,1850,1937,4,38,0,0,47,305
1,27,5,NK,151,ACY,PBI,-8,10,1322,1540,6,-11,0,0,138,936
1,14,6,NK,218,FLL,ACY,0,9,749,953,4,-9,0,0,124,977
1,26,4,NK,788,LAS,DTW,-11,12,2316,541,10,-14,0,0,205,1749
1,28,6,NK,218,FLL,ACY,-6,12,746,952,5,-9,0,0,126,977
1,29,7,NK,443,BWI,FLL,9,9,1937,2155,6,3,0,0,138,925
1,12,4,NK,396,LAS,PHL,11,12,1243,1947,3,-6,0,0,244,2176
1,2,1,NK,174,FLL,LGA,35,16,1725,1956,5,32,0,0,151,1076
1,13,5,NK,810,MSY,DTW,-13,12,1303,1604,8,-20,0,0,121,926
1,9,1,NK,502,OAK,LAX,73,23,1051,1151,6,85,0,0,60,337
1,10,2,NK,313,DTW,DFW,25,12,2117,2246,5,8,0,0,149,986
1,6,5,NK,470,LAS,DFW,3,12,1209,1613,14,-7,0,0,124,1055
1,26,4,NK,319,MSP,RSW,-7,15,957,1356,4,-15,0,0,179,1416
1,6,5,NK,331,LGA,ORD,-11,15,2203,2302,7,-17,0,0,119,733
1,10,2,NK,937,BOS,RSW,-13,16,618,914,6,-37,0,0,176,1249
1,5,4,NK,639,DTW,TPA,-4,43,1104,1317,5,18,0,0,133,983
1,29,7,NK,506,OAK,LAX,-9,8,1514,1609,10,-11,0,0,55,337
1,6,5,NK,972,PHX,DFW,20,12,237,506,6,0,0,0,89,868
1,18,3,NK,267,PHL,LAX,-7,16,618,824,10,-36,0,0,306,2402
1,27,5,NK,574,FLL,TPA,20,11,2211,2249,6,15,0,0,38,197
1,18,3,NK,667,BOS,BWI,-8,13,735,839,8,-25,0,0,64,369
1,19,4,NK,423,BOS,MCO,-11,16,1548,1828,11,-23,0,0,160,1121
1,30,1,NK,675,MCO,FLL,-5,17,712,746,7,-11,0,0,34,177
1,16,1,NK,667,BOS,BWI,-10,11,731,838,13,-21,0,0,67,369
1,16,1,NK,693,BWI,LAS,-2,14,857,1037,8,-19,0,0,280,2106
1,3,2,NK,960,RSW,CLE,15,15,1900,2123,9,26,0,0,143,1025
1,31,2,UA,1762,PHL,SFO,-7,15,1813,2119,5,-12,0,0,366,2521
1,29,7,UA,1297,IAH,SJU,-4,22,1033,1617,4,-9,0,0,224,2007
1,8,7,UA,516,SFO,IAD,15,66,1041,1757,14,45,0,0,256,2419
1,1,7,UA,1696,SEA,IAH,13,13,2251,432,4,0,0,0,221,1874
1,13,5,UA,1274,MSP,DEN,1,12,903,953,12,-8,0,0,110,680
1,3,2,UA,1954,DCA,IAH,-1,11,1750,1956,5,-24,0,0,186,1208
1,3,2,UA,596,DSM,DEN,21,14,950,1038,8,22,0,0,108,589
1,25,3,UA,1434,LGA,IAH,-8,10,557,831,5,-31,0,0,214,1416
1,18,3,UA,942,MSY,IAH,-8,10,1917,2011,6,-20,0,0,54,305
1,25,3,UA,912,RSW,EWR,-8,10,737,951,6,-23,0,0,134,1068
1,16,1,UA,569,PDX,SFO,8,10,1347,1507,6,-8,0,0,80,550
1,1,7,UA,1462,DEN,MIA,5,18,1803,2329,4,5,0,0,206,1709
1,18,3,UA,1084,CVG,ORD,-6,12,1749,1736,3,-36,0,0,47,264
1,11,3,UA,737,DEN,SFO,0,11,1801,1928,9,4,0,0,147,967
1,13,5,UA,483,ORD,PHX,6,23,2009,2233,6,7,0,0,204,1440
1,23,1,UA,1798,SLC,SFO,17,71,1518,1552,4,59,0,0,94,599
1,13,5,UA,665,IAH,EWR,34,14,1408,1753,8,11,0,0,165,1400
1,8,7,UA,1417,ORD,FLL,-5,18,743,1102,82,45,0,0,139,1182
1,6,5,UA,1220,IAH,SMF,109,19,2333,127,8,110,0,0,234,1609
1,5,4,UA,351,SFO,SEA,72,14,31,207,4,57,0,0,96,679
1,18,3,UA,936,IAH,EWR,26,14,1240,1633,13,16,0,0,173,1400
1,30,1,UA,1183,EWR,LAX,23,19,1741,2018,8,5,0,0,337,2454
1,20,5,UA,1867,SEA,IAH,-1,18,1222,1818,13,7,0,0,236,1874
1,18,3,UA,1778,ORD,SRQ,-11,14,758,1107,3,-29,0,0,129,1050
1,1,7,UA,362,IAH,EWR,-6,11,605,941,6,-35,0,0,156,1400
1,9,1,UA,719,LAX,LAS,16,15,2312,2356,10,11,0,0,44,236
1,3,2,UA,1041,PHL,SFO,9,12,621,926,8,11,0,0,365,2521
1,6,5,UA,549,PHL,ORD,18,15,1023,1117,4,7,0,0,114,678
1,16,1,UA,488,LAX,EWR,-4,11,2204,541,8,-17,0,0,277,2454
1,2,1,UA,528,MEM,DEN,28,9,1534,1638,6,0,0,0,124,872
1,16,1,UA,1754,RSW,ORD,-6,9,1253,1435,26,3,0,0,162,1120
1,26,4,UA,643,KOA,SFO,-2,9,1422,2115,6,-2,0,0,293,2367
1,26,4,UA,640,LAS,ORD,-5,12,1422,1922,15,-15,0,0,180,1514
1,8,7,UA,1848,SFO,MSY,-2,13,1056,1629,4,-23,0,0,213,1911
1,12,4,UA,1603,ORD,PHX,4,17,1726,1956,10,7,0,0,210,1440
1,13,5,UA,2025,ATL,IAH,-2,15,1853,1935,11,-22,0,0,102,689
1,27,5,UA,632,ORD,IAD,-1,15,909,1125,4,-13,0,0,76,588
1,25,3,UA,725,MCO,ORD,-8,15,557,733,36,18,0,0,156,1005
1,24,2,UA,897,BNA,EWR,-1,17,616,853,5,-14,0,0,97,748
1,27,5,UA,554,OKC,DEN,-3,10,932,947,13,-23,0,0,75,495
1,6,5,UA,1163,SMF,IAH,94,10,220,659,29,72,0,0,159,1609
1,31,2,UA,759,MCO,SFO,-6,13,707,915,10,-33,0,0,308,2446
1,8,7,UA,632,IAD,LAX,1,45,1316,1528,7,11,0,0,312,2288
1,30,1,UA,329,DEN,MTJ,-8,16,1133,1209,4,-16,0,0,36,196
1,25,3,UA,634,LAS,IAH,-5,13,122,544,3,-16,0,0,142,1222
1,18,3,UA,508,EWR,IAH,-2,21,749,1031,8,6,0,0,222,1400
1,13,5,UA,432,ORD,MCO,-2,19,1457,1808,8,-8,0,0,131,1005
1,8,7,UA,1697,LGA,ORD,-1,22,1221,1311,9,-24,0,0,110,733
1,19,4,UA,1973,IAH,SFO,16,21,1512,1655,3,-2,0,0,223,1635
1,18,3,UA,252,HNL,IAH,22,15,2027,718,6,5,0,0,411,3904
1,21,6,UA,1179,LAS,IAH,1,15,1546,2002,9,-17,0,0,136,1222
1,10,2,UA,557,IAH,EWR,-6,13,1102,1451,10,-12,0,0,169,1400
1,2,1,UA,1213,SFO,SNA,77,15,2112,2210,4,61,0,0,58,372
1,18,3,UA,1976,PHX,EWR,-10,11,2336,529,6,-25,0,0,233,2133
1,25,3,UA,1899,DEN,MKE,-1,16,1745,2038,17,-1,0,0,113,896
1,31,2,UA,457,SAN,DEN,-7,14,816,1114,19,-7,0,0,118,853
1,16,1,UA,582,ORD,MSY,-2,23,2056,2253,3,-8,0,0,117,837
1,20,5,UA,1779,IAH,SEA,263,13,1421,1610,5,215,0,0,229,1874
1,8,7,UA,1928,BOS,EWR,89,14,956,1036,14,67,0,0,40,200
1,8,7,UA,688,ORD,CMH,-2,15,1458,1647,9,-7,0,0,49,296
1,6,5,UA,2013,SFO,SAN,4,16,851,956,2,-7,0,0,65,447
1,15,7,UA,1922,MCO,EWR,1,14,1240,1442,9,-13,0,0,122,937
1,28,6,UA,727,SFO,IAD,-5,16,1301,2041,5,-11,0,0,280,2419
1,26,4,UA,1708,MCI,IAH,-9,14,605,743,4,-23,0,0,98,643
1,31,2,UA,1297,IAH,SJU,-5,17,1028,1612,10,-9,0,0,224,2007
1,21,6,UA,482,JAC,EWR,-6,14,1323,1903,12,-10,0,0,220,1874
1,16,1,UA,529,SNA,SFO,-11,13,1902,2005,3,-22,0,0,63,372
1,16,1,UA,1055,IAD,ATL,-1,12,1241,1400,26,-2,0,0,79,534
1,7,6,UA,698,ORD,LGA,756,18,944,1214,4,739,0,0,90,733
1,18,3,UA,259,GRR,ORD,-5,13,1756,1732,24,-3,0,0,36,137
1,29,7,UA,1750,SMF,ORD,-5,11,711,1247,10,-5,0,0,216,1781
1,10,2,UA,346,EWR,FLL,9,28,1118,1343,5,-7,0,0,145,1065
1,24,2,UA,1879,SAN,IAH,-7,19,1502,1933,10,-19,0,0,151,1303
1,20,5,UA,1141,DEN,PHX,0,12,1542,1714,6,-9,0,0,92,602
1,5,4,UA,296,DEN,RNO,37,11,2006,2103,4,25,0,0,117,804
1,26,4,UA,245,ORD,DEN,-1,21,915,1019,9,-11,0,0,124,888
1,23,1,UA,589,IAH,IAD,-1,22,1316,1645,6,2,0,0,149,1190
1,3,2,UA,1741,EWR,ORD,0,22,652,743,13,-8,0,0,111,719
1,28,6,UA,417,LAX,OGG,-7,13,831,1201,4,-23,0,0,330,2486
1,6,5,UA,506,LAX,ORD,2,20,652,1216,16,-2,0,0,204,1744
1,3,2,UA,2049,DEN,IAH,-3,12,1609,1849,26,-9,0,0,100,862
1,24,2,UA,1852,ONT,DEN,55,13,646,941,8,45,0,0,115,819
1,2,1,UA,822,IAD,BOS,-1,21,1725,1827,16,8,0,0,62,413
1,12,4,UA,1887,DEN,BDL,86,12,1703,2153,5,59,0,0,170,1671
1,11,3,UA,299,IAD,TPA,-6,11,1240,1431,7,-27,0,0,111,811
1,7,6,UA,1612,TPA,EWR,-5,9,606,802,14,-25,0,0,116,997
1,25,3,UA,712,IAD,SFO,-6,10,2025,2245,9,-34,0,0,320,2419
1,21,6,UA,1564,LAS,ORD,-4,11,1227,1719,17,-14,0,0,172,1514
1,31,2,UA,1922,MCO,EWR,61,10,1300,1457,6,33,0,0,117,937
1,29,7,UA,635,ORD,SEA,-1,26,940,1155,9,9,0,0,255,1721
1,7,6,UA,1649,FLL,ORD,97,10,1032,1201,4,57,0,0,149,1182
1,26,4,UA,1089,IAH,PHL,-8,10,1708,2033,4,-41,0,0,145,1325
1,3,2,UA,1586,ORD,MCO,0,19,810,1117,4,-14,0,0,127,1005
1,24,2,UA,1790,FLL,ORD,2,19,2006,2151,8,0,0,0,165,1182
1,19,4,UA,209,MIA,IAH,126,21,947,1144,5,150,0,0,177,964
1,31,2,UA,1642,IAH,LAS,-2,18,731,814,8,-23,0,0,163,1222
1,11,3,UA,936,IAH,EWR,0,14,1214,1608,7,-15,0,0,174,1400
1,7,6,UA,652,DEN,IAD,4,13,1607,2046,10,-5,0,0,159,1452
1,15,7,UA,555,SAN,ORD,-3,20,1000,1523,11,-14,0,0,203,1723
1,9,1,UA,936,IAH,EWR,6,11,1222,1617,12,-6,0,0,175,1400
1,6,5,UA,1411,BWI,IAH,3,12,1800,2023,5,4,0,0,203,1235
1,25,3,UA,360,IAD,TPA,-7,12,1755,1958,5,-17,0,0,123,811
1,24,2,UA,214,DEN,MCO,-5,13,1533,2022,6,-28,0,0,169,1546
1,6,5,UA,414,LAX,SFO,-1,18,617,715,13,-2,0,0,58,337
1,25,3,UA,899,ORD,LAS,-3,20,932,1101,8,-9,0,0,209,1514
1,17,2,UA,1493,EWR,LAX,-3,28,1525,1738,7,-30,0,0,313,2454
1,8,7,UA,1264,ORD,ALB,-4,19,1935,2204,4,-10,0,0,89,723
1,18,3,UA,405,LGA,DEN,1,38,1239,1407,7,-25,0,0,208,1620
1,10,2,UA,1538,EWR,PBI,-6,13,1442,1700,2,-39,0,0,138,1023
1,25,3,UA,1874,DEN,IAH,0,16,1526,1811,16,-4,0,0,105,862
1,3,2,UA,1241,EWR,LAX,1,28,954,1244,9,3,0,0,350,2454
1,5,4,UA,1104,ANC,DEN,1,12,2358,627,7,-21,0,0,269,2405
1,9,1,UA,796,IAD,LAS,-6,10,840,1033,5,-20,0,0,293,2065
1,17,2,UA,1870,IAH,SAN,3,12,1450,1553,3,-11,0,0,183,1303
1,23,1,UA,1900,SAN,ORD,-2,12,1345,1847,18,-36,0,0,182,1723
1,30,1,UA,1216,BZN,DEN,-13,13,1440,1546,9,-24,0,0,66,524
1,5,4,UA,267,SFO,PHL,49,26,1210,1935,7,26,0,0,265,2521
1,9,1,UA,648,DEN,PIT,-7,11,1017,1441,4,-25,0,0,144,1290
1,3,2,UA,1638,IAH,SNA,12,17,934,1052,5,12,0,0,198,1346
1,29,7,UA,1953,PDX,IAH,-5,8,1236,1807,12,-15,0,0,211,1825
1,10,2,UA,1797,IAH,PHX,17,16,1448,1613,8,6,0,0,145,1009
1,30,1,UA,1230,MCO,IAH,-8,12,1504,1614,4,-22,0,0,130,854
1,20,5,UA,670,ORD,BOS,-6,17,2111,2358,4,-12,0,0,107,867
1,6,5,UA,1175,SFO,HNL,174,23,1157,1524,4,186,0,0,327,2398
1,23,1,UA,1923,SNA,EWR,164,9,958,1715,14,127,0,0,257,2434
1,17,2,UA,407,DEN,SEA,11,12,1920,2056,6,3,0,0,156,1024
1,2,1,UA,525,SFO,LAX,102,14,1956,2049,16,94,0,0,53,337
1,3,2,UA,1479,SAN,SFO,20,25,1642,1758,6,30,0,0,76,447
1,13,5,UA,1867,IAH,EWR,19,13,2007,2349,9,5,0,0,162,1400
1,19,4,UA,250,SFO,LAS,21,20,1321,1424,8,11,0,0,63,414
1,29,7,UA,652,BOS,DEN,-1,12,1131,1329,8,-35,0,0,238,1754
1,16,1,UA,1204,PDX,SFO,0,9,554,713,5,-18,0,0,79,550
1,1,7,UA,598,MFE,IAH,-6,11,1658,1745,17,-8,0,0,47,316
1,9,1,UA,1793,MCO,IAH,-5,11,1321,1428,23,-7,0,0,127,854
1,11,3,UA,630,AUS,IAH,-5,21,1744,1819,6,-10,0,0,35,140
1,27,5,UA,379,IAD,MCO,-5,16,827,1019,10,-11,0,0,112,758
1,3,2,UA,1612,TPA,EWR,-4,29,806,1017,9,8,0,0,131,997
1,5,4,UA,2033,EWR,MIA,-1,20,1129,1403,7,-17,0,0,154,1085
1,10,2,UA,1481,EWR,RSW,-3,25,943,1212,5,-17,0,0,149,1068
1,27,5,UA,3,SNA,IAH,464,13,2037,105,5,440,0,0,148,1346
1,25,3,UA,1071,EWR,BQN,5,15,2119,127,11,-6,0,0,188,1585
1,11,3,UA,1216,BZN,DEN,-13,18,1445,1557,6,-16,0,0,72,524
1,12,4,UA,1849,EWR,ATL,-3,24,1041,1239,6,-18,0,0,118,746
1,25,3,UA,398,LAX,SFO,-5,18,2239,2336,9,-10,0,0,57,337
1,10,2,UA,469,DEN,DFW,-2,23,1301,1517,9,-10,0,0,76,641
1,27,5,UA,1439,IAH,LGA,5,12,1812,2151,6,-21,0,0,159,1416
1,24,2,UA,813,IAH,EWR,3,23,1644,2021,10,-17,0,0,157,1400
1,8,7,UA,640,ORD,PHL,0,20,2110,2341,10,5,0,0,91,678
1,19,4,UA,1788,MCO,IAH,17,10,1227,1337,9,5,0,0,130,854
1,6,5,UA,257,DEN,SFO,-2,18,1941,2112,15,21,0,0,151,967
1,12,4,UA,1575,IAH,SLC,-3,15,1747,1935,4,-21,0,0,168,1195
1,19,4,UA,675,ORD,DEN,-4,21,747,845,11,-18,0,0,118,888
1,17,2,UA,1071,EWR,BQN,0,18,2117,119,9,-16,0,0,182,1585
1,28,6,UA,3,SNA,IAH,-4,13,1249,1740,5,-5,0,0,171,1346
1,24,2,UA,634,LAS,IAH,-5,11,120,534,6,-23,0,0,134,1222
1,12,4,UA,39,IAH,MFE,1,20,2151,2241,6,-4,0,0,50,316
1,9,1,UA,1078,BOS,EWR,0,34,634,720,17,9,0,0,46,200
1,2,1,UA,1800,HNL,SFO,-6,13,2257,518,7,-38,0,0,261,2398
1,22,7,UA,432,LAS,ORD,2,14,721,1216,11,-13,0,0,175,1514
1,13,5,UA,1938,IAH,PDX,-1,31,932,1133,5,-9,0,0,241,1825
1,6,5,UA,132,IAH,MIA,78,9,1212,1503,4,57,0,0,111,964
1,3,2,UA,309,DEN,EWR,3,16,2024,110,6,-22,0,0,166,1605
1,17,2,UA,560,IAD,SFO,-4,11,1552,1750,9,-51,0,0,298,2419
1,16,1,UA,1898,PBI,EWR,-13,13,1040,1300,7,-22,0,0,140,1023
1,19,4,UA,404,IAH,SFO,10,20,750,950,14,22,0,0,240,1635
1,3,2,UA,455,SFO,LAS,160,18,138,230,6,142,0,0,52,414
1,9,1,UA,773,PIT,DEN,-1,12,716,835,10,-1,0,0,199,1290
1,30,1,UA,1849,EWR,ATL,-5,18,1033,1221,13,-29,0,0,108,746
1,4,3,UA,302,ATL,EWR,-4,18,1829,2010,23,4,0,0,101,746
1,25,3,UA,577,SFO,EWR,-5,21,721,1500,7,-27,0,0,279,2565
1,9,1,UA,1483,EWR,SFO,-1,13,612,912,11,-13,0,0,360,2565
